TMK13,TMK9,TMK_Island,TMK_Zone,TMK_Sec,TMK_Plat,TMK_Parcel,TMK_CPR
2390200010074,239020001007,2,39,02,000,1007,4
2390200010075,239020001007,2,39,02,000,1007,5
2390200010076,239020001007,2,39,02,000,1007,6
2390200010077,239020001007,2,39,02,000,1007,7
2390200010078,239020001007,2,39,02,000,1007,8
2390200010079,239020001007,2,39,02,000,1007,9
2390200010080,239020001008,2,39,02,000,1008,0
2390200010081,239020001008,2,39,02,000,1008,1
2390200010082,239020001008,2,39,02,000,1008,2
2390200010083,239020001008,2,39,02,000,1008,3
2390200010084,239020001008,2,39,02,000,1008,4
2390200010085,239020001008,2,39,02,000,1008,5
2390200010086,239020001008,2,39,02,000,1008,6
2390200010087,239020001008,2,39,02,000,1008,7
2390200010088,239020001008,2,39,02,000,1008,8
2390200010089,239020001008,2,39,02,000,1008,9
2390200010090,239020001009,2,39,02,000,1009,0
2390200010091,239020001009,2,39,02,000,1009,1
2390200010092,239020001009,2,39,02,000,1009,2
2390200010093,239020001009,2,39,02,000,1009,3
2390200010094,239020001009,2,39,02,000,1009,4
2390200010095,239020001009,2,39,02,000,1009,5
2390200010096,239020001009,2,39,02,000,1009,6
2390200010097,239020001009,2,39,02,000,1009,7
2390200010098,239020001009,2,39,02,000,1009,8
2390200010099,239020001009,2,39,02,000,1009,9
2390200010100,239020001010,2,39,02,000,1010,0
2390200010101,239020001010,2,39,02,000,1010,1
2390200010102,239020001010,2,39,02,000,1010,2
2390200010103,239020001010,2,39,02,000,1010,3
2390200010104,239020001010,2,39,02,000,1010,4
2390200010105,239020001010,2,39,02,000,1010,5
2390200010106,239020001010,2,39,02,000,1010,6
2390200010107,239020001010,2,39,02,000,1010,7
2390200010108,239020001010,2,39,02,000,1010,8
2390200010109,239020001010,2,39,02,000,1010,9
2390200010110,239020001011,2,39,02,000,1011,0
2390200010111,239020001011,2,39,02,000,1011,1
2390200010112,239020001011,2,39,02,000,1011,2
2390200010113,239020001011,2,39,02,000,1011,3
2390200010114,239020001011,2,39,02,000,1011,4
2390200010115,239020001011,2,39,02,000,1011,5
2390200010116,239020001011,2,39,02,000,1011,6
2390200010117,239020001011,2,39,02,000,1011,7
2390200010118,239020001011,2,39,02,000,1011,8
2390200010119,239020001011,2,39,02,000,1011,9
2390200010120,239020001012,2,39,02,000,1012,0
2390200010121,239020001012,2,39,02,000,1012,1
2390200010122,239020001012,2,39,02,000,1012,2
2390200010123,239020001012,2,39,02,000,1012,3
2390200010124,239020001012,2,39,02,000,1012,4
2390200010125,239020001012,2,39,02,000,1012,5
2390200010126,239020001012,2,39,02,000,1012,6
2390200010127,239020001012,2,39,02,000,1012,7
2390200010128,239020001012,2,39,02,000,1012,8
2390200010129,239020001012,2,39,02,000,1012,9
2390200010130,239020001013,2,39,02,000,1013,0
2390200010131,239020001013,2,39,02,000,1013,1
2390200010132,239020001013,2,39,02,000,1013,2
2390200010133,239020001013,2,39,02,000,1013,3
2390200010134,239020001013,2,39,02,000,1013,4
2390200010135,239020001013,2,39,02,000,1013,5
2390200010136,239020001013,2,39,02,000,1013,6
2390200010137,239020001013,2,39,02,000,1013,7
2390200010138,239020001013,2,39,02,000,1013,8
2390200010139,239020001013,2,39,02,000,1013,9
2390200010140,239020001014,2,39,02,000,1014,0
2390200010141,239020001014,2,39,02,000,1014,1
2390200010142,239020001014,2,39,02,000,1014,2
2390200010143,239020001014,2,39,02,000,1014,3
2390200010144,239020001014,2,39,02,000,1014,4
2390200010145,239020001014,2,39,02,000,1014,5
2390200010146,239020001014,2,39,02,000,1014,6
2390200010147,239020001014,2,39,02,000,1014,7
2390200010148,239020001014,2,39,02,000,1014,8
2390200010149,239020001014,2,39,02,000,1014,9
2390200010150,239020001015,2,39,02,000,1015,0
2390200010151,239020001015,2,39,02,000,1015,1
2390200010152,239020001015,2,39,02,000,1015,2
2390200010153,239020001015,2,39,02,000,1015,3
2390200010154,239020001015,2,39,02,000,1015,4
2390200010155,239020001015,2,39,02,000,1015,5
2390200010156,239020001015,2,39,02,000,1015,6
2390200010157,239020001015,2,39,02,000,1015,7
2390200010158,239020001015,2,39,02,000,1015,8
2390200010159,239020001015,2,39,02,000,1015,9
2390200010160,239020001016,2,39,02,000,1016,0
2390200010161,239020001016,2,39,02,000,1016,1
2390200010162,239020001016,2,39,02,000,1016,2
2390200010163,239020001016,2,39,02,000,1016,3
2390200010164,239020001016,2,39,02,000,1016,4
2390200010165,239020001016,2,39,02,000,1016,5
2390200010166,239020001016,2,39,02,000,1016,6
2390200010167,239020001016,2,39,02,000,1016,7
2390200010168,239020001016,2,39,02,000,1016,8
2390200010169,239020001016,2,39,02,000,1016,9
2390200010170,239020001017,2,39,02,000,1017,0
2390200010171,239020001017,2,39,02,000,1017,1
2390200010172,239020001017,2,39,02,000,1017,2
2390200010173,239020001017,2,39,02,000,1017,3
2390200010174,239020001017,2,39,02,000,1017,4
2390200010175,239020001017,2,39,02,000,1017,5
2390200010176,239020001017,2,39,02,000,1017,6
2390200010177,239020001017,2,39,02,000,1017,7
2390200010178,239020001017,2,39,02,000,1017,8
2390200010179,239020001017,2,39,02,000,1017,9
2390200010180,239020001018,2,39,02,000,1018,0
2390200010181,239020001018,2,39,02,000,1018,1
2390200010182,239020001018,2,39,02,000,1018,2
2390200010183,239020001018,2,39,02,000,1018,3
2390200010184,239020001018,2,39,02,000,1018,4
2390200010185,239020001018,2,39,02,000,1018,5
2390200010186,239020001018,2,39,02,000,1018,6
2390200010187,239020001018,2,39,02,000,1018,7
2390200010188,239020001018,2,39,02,000,1018,8
2390200010189,239020001018,2,39,02,000,1018,9
2390200010190,239020001019,2,39,02,000,1019,0
2390200010191,239020001019,2,39,02,000,1019,1
2390200010192,239020001019,2,39,02,000,1019,2
2390200010193,239020001019,2,39,02,000,1019,3
2390200010194,239020001019,2,39,02,000,1019,4
2390200010195,239020001019,2,39,02,000,1019,5
2390200010196,239020001019,2,39,02,000,1019,6
2390200010197,239020001019,2,39,02,000,1019,7
2390200010198,239020001019,2,39,02,000,1019,8
2390200010199,239020001019,2,39,02,000,1019,9
2390200010200,239020001020,2,39,02,000,1020,0
2390200010201,239020001020,2,39,02,000,1020,1
2390200010202,239020001020,2,39,02,000,1020,2
2390200010203,239020001020,2,39,02,000,1020,3
2390200010204,239020001020,2,39,02,000,1020,4
2390200010205,239020001020,2,39,02,000,1020,5
2390200010206,239020001020,2,39,02,000,1020,6
2390200010207,239020001020,2,39,02,000,1020,7
2390200010208,239020001020,2,39,02,000,1020,8
2390200010209,239020001020,2,39,02,000,1020,9
2390200010210,239020001021,2,39,02,000,1021,0
2390200010211,239020001021,2,39,02,000,1021,1
2390200010212,239020001021,2,39,02,000,1021,2
2390200010213,239020001021,2,39,02,000,1021,3
2390200010214,239020001021,2,39,02,000,1021,4
2390200010215,239020001021,2,39,02,000,1021,5
2390200010216,239020001021,2,39,02,000,1021,6
2390200010217,239020001021,2,39,02,000,1021,7
2390200010218,239020001021,2,39,02,000,1021,8
2390200010219,239020001021,2,39,02,000,1021,9
2390200010220,239020001022,2,39,02,000,1022,0
2390200010221,239020001022,2,39,02,000,1022,1
2390200010222,239020001022,2,39,02,000,1022,2
2390200010223,239020001022,2,39,02,000,1022,3
2390200010224,239020001022,2,39,02,000,1022,4
2390200010225,239020001022,2,39,02,000,1022,5
2390200010226,239020001022,2,39,02,000,1022,6
2390200010227,239020001022,2,39,02,000,1022,7
2390200010228,239020001022,2,39,02,000,1022,8
2390200010229,239020001022,2,39,02,000,1022,9
2390200010230,239020001023,2,39,02,000,1023,0
2390200010231,239020001023,2,39,02,000,1023,1
2390200010232,239020001023,2,39,02,000,1023,2
2390200010233,239020001023,2,39,02,000,1023,3
2390200010234,239020001023,2,39,02,000,1023,4
2390200010235,239020001023,2,39,02,000,1023,5
2390200010236,239020001023,2,39,02,000,1023,6
2390200010237,239020001023,2,39,02,000,1023,7
2390200010238,239020001023,2,39,02,000,1023,8
2390200010239,239020001023,2,39,02,000,1023,9
2390200010240,239020001024,2,39,02,000,1024,0
2390200030001,239020003000,2,39,02,000,3000,1
2390200030002,239020003000,2,39,02,000,3000,2
2390200030003,239020003000,2,39,02,000,3000,3
2390200030004,239020003000,2,39,02,000,3000,4
2390200030005,239020003000,2,39,02,000,3000,5
2390200030006,239020003000,2,39,02,000,3000,6
2390200030007,239020003000,2,39,02,000,3000,7
2390200030008,239020003000,2,39,02,000,3000,8
2390200030009,239020003000,2,39,02,000,3000,9
2390200030010,239020003001,2,39,02,000,3001,0
2390200030011,239020003001,2,39,02,000,3001,1
2390200030012,239020003001,2,39,02,000,3001,2
2390200030013,239020003001,2,39,02,000,3001,3
2390200030014,239020003001,2,39,02,000,3001,4
2390200030015,239020003001,2,39,02,000,3001,5
2390200030016,239020003001,2,39,02,000,3001,6
2390200030017,239020003001,2,39,02,000,3001,7
2390200030018,239020003001,2,39,02,000,3001,8
2390200030019,239020003001,2,39,02,000,3001,9
2390200030020,239020003002,2,39,02,000,3002,0
2390200030021,239020003002,2,39,02,000,3002,1
2390200030022,239020003002,2,39,02,000,3002,2
2390200030023,239020003002,2,39,02,000,3002,3
2390200030024,239020003002,2,39,02,000,3002,4
2390200030025,239020003002,2,39,02,000,3002,5
2390200030026,239020003002,2,39,02,000,3002,6
2390200030027,239020003002,2,39,02,000,3002,7
2390200030028,239020003002,2,39,02,000,3002,8
2390200030029,239020003002,2,39,02,000,3002,9
2390200030030,239020003003,2,39,02,000,3003,0
2390200030031,239020003003,2,39,02,000,3003,1
2390200030032,239020003003,2,39,02,000,3003,2
2390200030033,239020003003,2,39,02,000,3003,3
2390200030034,239020003003,2,39,02,000,3003,4
2390200030035,239020003003,2,39,02,000,3003,5
2390200030036,239020003003,2,39,02,000,3003,6
2390200030037,239020003003,2,39,02,000,3003,7
2390200030038,239020003003,2,39,02,000,3003,8
2390200030039,239020003003,2,39,02,000,3003,9
2390200030040,239020003004,2,39,02,000,3004,0
2390200030041,239020003004,2,39,02,000,3004,1
2390200030042,239020003004,2,39,02,000,3004,2
2390200030043,239020003004,2,39,02,000,3004,3
2390200030044,239020003004,2,39,02,000,3004,4
2390200030045,239020003004,2,39,02,000,3004,5
2390200030046,239020003004,2,39,02,000,3004,6
2390200030047,239020003004,2,39,02,000,3004,7
2390200030048,239020003004,2,39,02,000,3004,8
2390200030049,239020003004,2,39,02,000,3004,9
2390200030050,239020003005,2,39,02,000,3005,0
2390200030051,239020003005,2,39,02,000,3005,1
2390200030052,239020003005,2,39,02,000,3005,2
2390200030053,239020003005,2,39,02,000,3005,3
2390200030054,239020003005,2,39,02,000,3005,4
2390200030055,239020003005,2,39,02,000,3005,5
2390200030056,239020003005,2,39,02,000,3005,6
2390200030057,239020003005,2,39,02,000,3005,7
2390200030058,239020003005,2,39,02,000,3005,8
2390200030059,239020003005,2,39,02,000,3005,9
2390200030060,239020003006,2,39,02,000,3006,0
2390200030061,239020003006,2,39,02,000,3006,1
2390200030062,239020003006,2,39,02,000,3006,2
2390200030063,239020003006,2,39,02,000,3006,3
2390200030064,239020003006,2,39,02,000,3006,4
2390200030065,239020003006,2,39,02,000,3006,5
2390200030066,239020003006,2,39,02,000,3006,6
2390200030067,239020003006,2,39,02,000,3006,7
2390200030068,239020003006,2,39,02,000,3006,8
2390200030069,239020003006,2,39,02,000,3006,9
2390200030070,239020003007,2,39,02,000,3007,0
2390200030071,239020003007,2,39,02,000,3007,1
2390200030072,239020003007,2,39,02,000,3007,2
2390200030073,239020003007,2,39,02,000,3007,3
2390200030074,239020003007,2,39,02,000,3007,4
2390200030075,239020003007,2,39,02,000,3007,5
2390200030076,239020003007,2,39,02,000,3007,6
2390200030077,239020003007,2,39,02,000,3007,7
2390200030078,239020003007,2,39,02,000,3007,8
2390200030079,239020003007,2,39,02,000,3007,9
2390200030080,239020003008,2,39,02,000,3008,0
2390200030081,239020003008,2,39,02,000,3008,1
2390200030082,239020003008,2,39,02,000,3008,2
2390200030083,239020003008,2,39,02,000,3008,3
2390200030084,239020003008,2,39,02,000,3008,4
2390200030085,239020003008,2,39,02,000,3008,5
2390200030086,239020003008,2,39,02,000,3008,6
2390200030087,239020003008,2,39,02,000,3008,7
2390200030088,239020003008,2,39,02,000,3008,8
2390200030089,239020003008,2,39,02,000,3008,9
2390200030090,239020003009,2,39,02,000,3009,0
2390200030091,239020003009,2,39,02,000,3009,1
2390200030092,239020003009,2,39,02,000,3009,2
2390200030093,239020003009,2,39,02,000,3009,3
2390200030094,239020003009,2,39,02,000,3009,4
2390200030095,239020003009,2,39,02,000,3009,5
2390200030096,239020003009,2,39,02,000,3009,6
2390200030097,239020003009,2,39,02,000,3009,7
2390200030098,239020003009,2,39,02,000,3009,8
2390200030099,239020003009,2,39,02,000,3009,9
2390200030100,239020003010,2,39,02,000,3010,0
2390200030101,239020003010,2,39,02,000,3010,1
2390200030102,239020003010,2,39,02,000,3010,2
2390200030103,239020003010,2,39,02,000,3010,3
2390200030104,239020003010,2,39,02,000,3010,4
2390200030105,239020003010,2,39,02,000,3010,5
2390200030106,239020003010,2,39,02,000,3010,6
2390200030107,239020003010,2,39,02,000,3010,7
2390200030108,239020003010,2,39,02,000,3010,8
2390200030109,239020003010,2,39,02,000,3010,9
2390200030110,239020003011,2,39,02,000,3011,0
2390200030111,239020003011,2,39,02,000,3011,1
2390200030112,239020003011,2,39,02,000,3011,2
2390200030113,239020003011,2,39,02,000,3011,3
2390200030114,239020003011,2,39,02,000,3011,4
2390200030115,239020003011,2,39,02,000,3011,5
2390200030116,239020003011,2,39,02,000,3011,6
2390200030117,239020003011,2,39,02,000,3011,7
2390200030118,239020003011,2,39,02,000,3011,8
2390200030119,239020003011,2,39,02,000,3011,9
2390200030120,239020003012,2,39,02,000,3012,0
2390200030121,239020003012,2,39,02,000,3012,1
2390200030122,239020003012,2,39,02,000,3012,2
2390200030123,239020003012,2,39,02,000,3012,3
2390200030124,239020003012,2,39,02,000,3012,4
2390200030125,239020003012,2,39,02,000,3012,5
2390200030126,239020003012,2,39,02,000,3012,6
2390200030127,239020003012,2,39,02,000,3012,7
2390200030128,239020003012,2,39,02,000,3012,8
2390200030129,239020003012,2,39,02,000,3012,9
2390200030130,239020003013,2,39,02,000,3013,0
2390200030131,239020003013,2,39,02,000,3013,1
2390200030132,239020003013,2,39,02,000,3013,2
2390200030133,239020003013,2,39,02,000,3013,3
2390200030134,239020003013,2,39,02,000,3013,4
2390200030135,239020003013,2,39,02,000,3013,5
2390200030136,239020003013,2,39,02,000,3013,6
2390200030137,239020003013,2,39,02,000,3013,7
2390200030138,239020003013,2,39,02,000,3013,8
2390200030139,239020003013,2,39,02,000,3013,9
2390200030140,239020003014,2,39,02,000,3014,0
2390200030141,239020003014,2,39,02,000,3014,1
2390200030142,239020003014,2,39,02,000,3014,2
2390200030143,239020003014,2,39,02,000,3014,3
2390200030144,239020003014,2,39,02,000,3014,4
2390200030145,239020003014,2,39,02,000,3014,5
2390200030146,239020003014,2,39,02,000,3014,6
2390200030147,239020003014,2,39,02,000,3014,7
2390200030148,239020003014,2,39,02,000,3014,8
2390200030149,239020003014,2,39,02,000,3014,9
2390200030150,239020003015,2,39,02,000,3015,0
2390200030151,239020003015,2,39,02,000,3015,1
2390200030152,239020003015,2,39,02,000,3015,2
2390200030153,239020003015,2,39,02,000,3015,3
2390200030154,239020003015,2,39,02,000,3015,4
2390200030155,239020003015,2,39,02,000,3015,5
2390200030156,239020003015,2,39,02,000,3015,6
2390200030157,239020003015,2,39,02,000,3015,7
2390200030158,239020003015,2,39,02,000,3015,8
2390200030159,239020003015,2,39,02,000,3015,9
2390200030160,239020003016,2,39,02,000,3016,0
2390200030161,239020003016,2,39,02,000,3016,1
2390200030162,239020003016,2,39,02,000,3016,2
2390200030163,239020003016,2,39,02,000,3016,3
2390200030164,239020003016,2,39,02,000,3016,4
2390200030165,239020003016,2,39,02,000,3016,5
2390200030166,239020003016,2,39,02,000,3016,6
2390200030167,239020003016,2,39,02,000,3016,7
2390200030168,239020003016,2,39,02,000,3016,8
2390200030169,239020003016,2,39,02,000,3016,9
2390200030170,239020003017,2,39,02,000,3017,0
2390200030171,239020003017,2,39,02,000,3017,1
2390200030172,239020003017,2,39,02,000,3017,2
2390200030173,239020003017,2,39,02,000,3017,3
2390200030174,239020003017,2,39,02,000,3017,4
2390200030175,239020003017,2,39,02,000,3017,5
2390200030176,239020003017,2,39,02,000,3017,6
2390200030177,239020003017,2,39,02,000,3017,7
2390200030178,239020003017,2,39,02,000,3017,8
2390200030179,239020003017,2,39,02,000,3017,9
2390200030180,239020003018,2,39,02,000,3018,0
2390200070078,239020007007,2,39,02,000,7007,8
2390200070079,239020007007,2,39,02,000,7007,9
2390200070080,239020007008,2,39,02,000,7008,0
2390200070081,239020007008,2,39,02,000,7008,1
2390200070082,239020007008,2,39,02,000,7008,2
2390200070083,239020007008,2,39,02,000,7008,3
2390200070084,239020007008,2,39,02,000,7008,4
2390200070085,239020007008,2,39,02,000,7008,5
2390200070086,239020007008,2,39,02,000,7008,6
2390200070087,239020007008,2,39,02,000,7008,7
2390200070088,239020007008,2,39,02,000,7008,8
2390200070089,239020007008,2,39,02,000,7008,9
2390200070090,239020007009,2,39,02,000,7009,0
2390200070091,239020007009,2,39,02,000,7009,1
2390200070092,239020007009,2,39,02,000,7009,2
2390200070093,239020007009,2,39,02,000,7009,3
2390200070094,239020007009,2,39,02,000,7009,4
2390200070095,239020007009,2,39,02,000,7009,5
2390200070096,239020007009,2,39,02,000,7009,6
2390200070097,239020007009,2,39,02,000,7009,7
2390200070098,239020007009,2,39,02,000,7009,8
2390200070099,239020007009,2,39,02,000,7009,9
2390200070100,239020007010,2,39,02,000,7010,0
2390200070101,239020007010,2,39,02,000,7010,1
2390200070102,239020007010,2,39,02,000,7010,2
2390200070103,239020007010,2,39,02,000,7010,3
2390200070104,239020007010,2,39,02,000,7010,4
2390200070105,239020007010,2,39,02,000,7010,5
2390200070106,239020007010,2,39,02,000,7010,6
2390200070107,239020007010,2,39,02,000,7010,7
2390200070108,239020007010,2,39,02,000,7010,8
2390200070109,239020007010,2,39,02,000,7010,9
2390200070110,239020007011,2,39,02,000,7011,0
2390200070111,239020007011,2,39,02,000,7011,1
2390200070112,239020007011,2,39,02,000,7011,2
2390200070113,239020007011,2,39,02,000,7011,3
2390200070114,239020007011,2,39,02,000,7011,4
2390200070115,239020007011,2,39,02,000,7011,5
2390200070116,239020007011,2,39,02,000,7011,6
2390200070117,239020007011,2,39,02,000,7011,7
2390200070118,239020007011,2,39,02,000,7011,8
2390200070119,239020007011,2,39,02,000,7011,9
2390200070120,239020007012,2,39,02,000,7012,0
2390200070121,239020007012,2,39,02,000,7012,1
2390200070122,239020007012,2,39,02,000,7012,2
2390200070123,239020007012,2,39,02,000,7012,3
2390200070124,239020007012,2,39,02,000,7012,4
2390200070125,239020007012,2,39,02,000,7012,5
2390200070126,239020007012,2,39,02,000,7012,6
2390200070127,239020007012,2,39,02,000,7012,7
2390200070128,239020007012,2,39,02,000,7012,8
2390200070129,239020007012,2,39,02,000,7012,9
2390200070130,239020007013,2,39,02,000,7013,0
2390200070131,239020007013,2,39,02,000,7013,1
2390200070132,239020007013,2,39,02,000,7013,2
2390200070133,239020007013,2,39,02,000,7013,3
2390200070134,239020007013,2,39,02,000,7013,4
2390200070135,239020007013,2,39,02,000,7013,5
2390200070136,239020007013,2,39,02,000,7013,6
2390200070137,239020007013,2,39,02,000,7013,7
2390200070138,239020007013,2,39,02,000,7013,8
2390200070139,239020007013,2,39,02,000,7013,9
2390200070140,239020007014,2,39,02,000,7014,0
2390200070141,239020007014,2,39,02,000,7014,1
2390200070142,239020007014,2,39,02,000,7014,2
2390200070143,239020007014,2,39,02,000,7014,3
2390200070144,239020007014,2,39,02,000,7014,4
2390200070145,239020007014,2,39,02,000,7014,5
2390200070146,239020007014,2,39,02,000,7014,6
2390200070147,239020007014,2,39,02,000,7014,7
2390200070148,239020007014,2,39,02,000,7014,8
2390200070149,239020007014,2,39,02,000,7014,9
2390200070150,239020007015,2,39,02,000,7015,0
2390200070151,239020007015,2,39,02,000,7015,1
2390200070152,239020007015,2,39,02,000,7015,2
2390200070153,239020007015,2,39,02,000,7015,3
2390200070154,239020007015,2,39,02,000,7015,4
2390200070155,239020007015,2,39,02,000,7015,5
2390200070156,239020007015,2,39,02,000,7015,6
2390200070157,239020007015,2,39,02,000,7015,7
2390200070158,239020007015,2,39,02,000,7015,8
2390200070159,239020007015,2,39,02,000,7015,9
2390200070160,239020007016,2,39,02,000,7016,0
2390200070161,239020007016,2,39,02,000,7016,1
2390200070162,239020007016,2,39,02,000,7016,2
2390200070163,239020007016,2,39,02,000,7016,3
2390200070164,239020007016,2,39,02,000,7016,4
2390200070165,239020007016,2,39,02,000,7016,5
2390200070166,239020007016,2,39,02,000,7016,6
2390200070167,239020007016,2,39,02,000,7016,7
2390200070168,239020007016,2,39,02,000,7016,8
2390200070169,239020007016,2,39,02,000,7016,9
2390200070170,239020007017,2,39,02,000,7017,0
2390200070171,239020007017,2,39,02,000,7017,1
2390200070172,239020007017,2,39,02,000,7017,2
2390200070173,239020007017,2,39,02,000,7017,3
2390200070174,239020007017,2,39,02,000,7017,4
2390200070175,239020007017,2,39,02,000,7017,5
2390200070176,239020007017,2,39,02,000,7017,6
2390200070177,239020007017,2,39,02,000,7017,7
2390200070178,239020007017,2,39,02,000,7017,8
2390200070179,239020007017,2,39,02,000,7017,9
2390200070180,239020007018,2,39,02,000,7018,0
2390200070181,239020007018,2,39,02,000,7018,1
2390200070182,239020007018,2,39,02,000,7018,2
2390200070183,239020007018,2,39,02,000,7018,3
2390200070184,239020007018,2,39,02,000,7018,4
2390200070185,239020007018,2,39,02,000,7018,5
2390200070186,239020007018,2,39,02,000,7018,6
2390200070187,239020007018,2,39,02,000,7018,7
2390200070188,239020007018,2,39,02,000,7018,8
2390200070189,239020007018,2,39,02,000,7018,9
2390200070190,239020007019,2,39,02,000,7019,0
2390200070191,239020007019,2,39,02,000,7019,1
2390200070192,239020007019,2,39,02,000,7019,2
2390200070193,239020007019,2,39,02,000,7019,3
2390200070194,239020007019,2,39,02,000,7019,4
2390200070195,239020007019,2,39,02,000,7019,5
2390200070196,239020007019,2,39,02,000,7019,6
2390200070197,239020007019,2,39,02,000,7019,7
2390200070198,239020007019,2,39,02,000,7019,8
2390200070199,239020007019,2,39,02,000,7019,9
2390200070200,239020007020,2,39,02,000,7020,0
2390200070201,239020007020,2,39,02,000,7020,1
2390200070202,239020007020,2,39,02,000,7020,2
2390200070203,239020007020,2,39,02,000,7020,3
2390200070204,239020007020,2,39,02,000,7020,4
2390200070205,239020007020,2,39,02,000,7020,5
2390200070206,239020007020,2,39,02,000,7020,6
2390200070207,239020007020,2,39,02,000,7020,7
2390200070208,239020007020,2,39,02,000,7020,8
2390200070209,239020007020,2,39,02,000,7020,9
2390200070210,239020007021,2,39,02,000,7021,0
2390200070211,239020007021,2,39,02,000,7021,1
2390200070212,239020007021,2,39,02,000,7021,2
2390200070213,239020007021,2,39,02,000,7021,3
2390200070214,239020007021,2,39,02,000,7021,4
2390200070215,239020007021,2,39,02,000,7021,5
2390200070216,239020007021,2,39,02,000,7021,6
2390200070217,239020007021,2,39,02,000,7021,7
2390200070218,239020007021,2,39,02,000,7021,8
2390200070219,239020007021,2,39,02,000,7021,9
2390200070220,239020007022,2,39,02,000,7022,0
2390200070221,239020007022,2,39,02,000,7022,1
2390200070222,239020007022,2,39,02,000,7022,2
2390200070223,239020007022,2,39,02,000,7022,3
2390200070224,239020007022,2,39,02,000,7022,4
2390200070225,239020007022,2,39,02,000,7022,5
2390200070226,239020007022,2,39,02,000,7022,6
2390200070227,239020007022,2,39,02,000,7022,7
2390200070228,239020007022,2,39,02,000,7022,8
2390200070229,239020007022,2,39,02,000,7022,9
2390200070230,239020007023,2,39,02,000,7023,0
2390200070231,239020007023,2,39,02,000,7023,1
2390200070232,239020007023,2,39,02,000,7023,2
2390200070233,239020007023,2,39,02,000,7023,3
2390200070234,239020007023,2,39,02,000,7023,4
2390200070235,239020007023,2,39,02,000,7023,5
2390200070236,239020007023,2,39,02,000,7023,6
2390200070237,239020007023,2,39,02,000,7023,7
2390200070238,239020007023,2,39,02,000,7023,8
2390200070239,239020007023,2,39,02,000,7023,9
2390200070240,239020007024,2,39,02,000,7024,0
2390200070241,239020007024,2,39,02,000,7024,1
2390200070242,239020007024,2,39,02,000,7024,2
2390200070243,239020007024,2,39,02,000,7024,3
2390200070244,239020007024,2,39,02,000,7024,4
2390200070245,239020007024,2,39,02,000,7024,5
2390200070246,239020007024,2,39,02,000,7024,6
2390200070247,239020007024,2,39,02,000,7024,7
2390200070248,239020007024,2,39,02,000,7024,8
2390200070249,239020007024,2,39,02,000,7024,9
2390200070250,239020007025,2,39,02,000,7025,0
2390200070251,239020007025,2,39,02,000,7025,1
2390200070252,239020007025,2,39,02,000,7025,2
2390200070253,239020007025,2,39,02,000,7025,3
2390200070254,239020007025,2,39,02,000,7025,4
2390200070255,239020007025,2,39,02,000,7025,5
2390200070256,239020007025,2,39,02,000,7025,6
2390200070257,239020007025,2,39,02,000,7025,7
2390200070258,239020007025,2,39,02,000,7025,8
2390200070259,239020007025,2,39,02,000,7025,9
2390200070260,239020007026,2,39,02,000,7026,0
2390200070261,239020007026,2,39,02,000,7026,1
2390200070262,239020007026,2,39,02,000,7026,2
2390200070263,239020007026,2,39,02,000,7026,3
2390200070264,239020007026,2,39,02,000,7026,4
2390200070265,239020007026,2,39,02,000,7026,5
2390200070266,239020007026,2,39,02,000,7026,6
2390200070267,239020007026,2,39,02,000,7026,7
2390200070268,239020007026,2,39,02,000,7026,8
2390200070269,239020007026,2,39,02,000,7026,9
2390200070270,239020007027,2,39,02,000,7027,0
2390200070271,239020007027,2,39,02,000,7027,1
2390200070272,239020007027,2,39,02,000,7027,2
2390200070273,239020007027,2,39,02,000,7027,3
2390200070274,239020007027,2,39,02,000,7027,4
2390200070275,239020007027,2,39,02,000,7027,5
2390200070276,239020007027,2,39,02,000,7027,6
2390200070277,239020007027,2,39,02,000,7027,7
2390200070278,239020007027,2,39,02,000,7027,8
2390200070279,239020007027,2,39,02,000,7027,9
2390200070280,239020007028,2,39,02,000,7028,0
2390200070281,239020007028,2,39,02,000,7028,1
2390200070282,239020007028,2,39,02,000,7028,2
2390200070283,239020007028,2,39,02,000,7028,3
2390200070284,239020007028,2,39,02,000,7028,4
2390200070285,239020007028,2,39,02,000,7028,5
2390200070286,239020007028,2,39,02,000,7028,6
2390200070287,239020007028,2,39,02,000,7028,7
2390200070288,239020007028,2,39,02,000,7028,8
2390200070289,239020007028,2,39,02,000,7028,9
2390200070290,239020007029,2,39,02,000,7029,0
2390200070291,239020007029,2,39,02,000,7029,1
2390200070292,239020007029,2,39,02,000,7029,2
2390200070293,239020007029,2,39,02,000,7029,3
2390200070294,239020007029,2,39,02,000,7029,4
2390200090001,239020009000,2,39,02,000,9000,1
2390200090002,239020009000,2,39,02,000,9000,2
2390200090003,239020009000,2,39,02,000,9000,3
2390200090004,239020009000,2,39,02,000,9000,4
2390200090005,239020009000,2,39,02,000,9000,5
2390200090006,239020009000,2,39,02,000,9000,6
2390200090007,239020009000,2,39,02,000,9000,7
2390200090008,239020009000,2,39,02,000,9000,8
2390200090009,239020009000,2,39,02,000,9000,9
2390200090010,239020009001,2,39,02,000,9001,0
2390200090011,239020009001,2,39,02,000,9001,1
2390200090012,239020009001,2,39,02,000,9001,2
2390200090013,239020009001,2,39,02,000,9001,3
2390200090014,239020009001,2,39,02,000,9001,4
2390200090015,239020009001,2,39,02,000,9001,5
2390200090016,239020009001,2,39,02,000,9001,6
