TMK13,Bedrooms
2390600770000,5.0
2390600780000,5.0
2390600790000,3.0
2390600800000,3.0
2390600810000,4.0
2390600820000,3.0
2390600830000,3.0
2390600840000,3.0
2390600850000,3.0
2390600860000,3.0
2390600870000,4.0
2390600880000,3.0
2390600890000,4.0
2390600900000,5.0
2390610010000,
2390610020000,3.0
2390610030000,3.0
2390610040000,3.0
2390610050000,3.0
2390610060000,3.0
2390610070000,3.0
2390610080000,6.0
2390610090000,4.0
2390610100000,4.0
2390610110000,4.0
2390610120000,4.0
2390610130000,2.0
2390610140000,3.0
2390610150000,3.0
2390610160000,4.0
2390610170000,3.0
2390610180000,3.0
2390610200000,3.0
2390610210000,4.0
2390610220000,3.0
2390610240000,3.0
2390610250000,3.0
2390610260000,4.0
2390610280000,3.0
2390610290000,4.0
2390610300000,3.0
2390610310000,3.0
2390620010000,1.0
2390620010000,4.0
2390620020000,3.0
2390620020000,1.0
2390620030000,3.0
2390620030000,1.0
2390620040000,3.0
2390620040000,1.0
2390620050000,3.0
2390620050000,1.0
2390620060000,3.0
2390620060000,1.0
2390620070000,4.0
2390620080000,3.0
2390620080000,1.0
2390620090000,3.0
2390620100000,3.0
2390620100000,1.0
2390620110000,3.0
2390620110000,1.0
2390620120000,3.0
2390620130000,3.0
2390620130000,1.0
2390620140000,3.0
2390620150000,3.0
2390620150000,1.0
2390620160000,3.0
2390620160000,1.0
2390620170000,4.0
2390620170000,1.0
2390620180000,3.0
2410010040000,1.0
2410010040000,
2410010110000,1.0
2410010120000,4.0
2410010120000,1.0
2410010180000,2.0
2410010210000,2.0
2410020090000,2.0
2410020100000,1.0
2410020110000,4.0
2410020130000,3.0
2410020230000,1.0
2410020260000,3.0
2410020270000,2.0
2410020270000,
2410020280000,
2410020330000,2.0
2410020350000,2.0
2410020410000,2.0
2410020440000,1.0
2410020440000,1.0
2410020580000,1.0
2410020650000,2.0
2410020660000,1.0
2410020660000,
2410020690000,1.0
2410020730000,
2410020740000,1.0
2410020750000,1.0
2410030050000,2.0
2410030100000,1.0
2410030120000,3.0
2410030120000,
2410040030000,3.0
2410040030000,2.0
2410040030000,
2420010240001,1.0
2420010240002,1.0
2420010240003,2.0
2420010240004,1.0
2420010240005,2.0
2420010240006,2.0
2420010240007,1.0
2420010240008,1.0
2420010240009,2.0
2420010240010,1.0
2420010240011,1.0
2420010240012,1.0
2420010240013,1.0
2420010240014,2.0
2420010240015,1.0
2420010240016,1.0
2420010240017,2.0
2420010240018,2.0
2420010240019,1.0
2420010240020,1.0
2420010240021,2.0
2420010240022,1.0
2420010240023,1.0
2420010240024,1.0
2420010240025,1.0
2420010240026,2.0
2420010240027,1.0
2420010240028,2.0
2420010240029,2.0
2420010240030,1.0
2420010240031,1.0
2420010240032,2.0
2420010240033,1.0
2420010240034,1.0
2420010240035,1.0
2420010240036,1.0
2420010240037,2.0
2420010240038,2.0
2420010240039,1.0
2420010240040,1.0
2420010240041,2.0
2420010240042,1.0
2420010240043,2.0
2420010240044,1.0
2420010240045,1.0
2420010240046,2.0
2420010240047,1.0
2420010240048,1.0
2420010240049,2.0
2420010240050,1.0
2420010240051,1.0
2420010240052,2.0
2420010240053,1.0
2420010240054,1.0
2420010240055,2.0
2420010240056,1.0
2420010240057,1.0
2420010240058,2.0
2420010240059,1.0
2420010240060,1.0
2420010240061,1.0
2420010240062,1.0
2420010240063,2.0
2420010240064,1.0
2420010240065,2.0
2420010240066,1.0
2420010240067,1.0
2420010240068,2.0
2420010240069,2.0
2420010240070,1.0
2420010240071,1.0
2420010240072,2.0
2420010240073,1.0
2420010240074,1.0
2420010240075,1.0
2420010240076,1.0
2420010240077,2.0
2420010240078,1.0
2420010240079,2.0
2420010240080,1.0
2420010240081,1.0
2420010240082,2.0
2420010240083,1.0
2420010240084,1.0
2420010240085,2.0
2420010240086,2.0
2420010240087,1.0
2420010240088,1.0
2420010240089,2.0
2420010240090,1.0
2420010240091,1.0
2420010240092,1.0
2420010240093,1.0
2420010240094,2.0
2420010240095,1.0
2420010240096,1.0
2420010240097,2.0
2420010240098,1.0
2420010240099,1.0
2420010240100,2.0
2420010240101,1.0
2420010240102,1.0
2420010240103,2.0
2420010240104,2.0
2420010240105,1.0
2420010240106,1.0
2420010240107,2.0
2420010240108,1.0
2420010240109,1.0
2420010240110,1.0
2420010240111,1.0
2420010240112,2.0
2420010240113,1.0
2420010240114,1.0
2420010240115,2.0
2420010240116,2.0
2420010240117,1.0
2420010240118,1.0
2420010240119,2.0
2420010240120,1.0
2420010240121,1.0
2420010240122,1.0
2420010240123,1.0
2420010240124,2.0
2420010240125,1.0
2420010240126,1.0
2420010240127,2.0
2420010240128,2.0
2420010240129,1.0
2420010240130,1.0
2420010240131,2.0
2420010240132,1.0
2420010240133,1.0
2420010240134,1.0
2420010240135,1.0
2420010240136,2.0
2420010240137,1.0
2420010240138,2.0
2420010240139,1.0
2420010240140,1.0
2420010240141,2.0
2420010280001,2.0
2420010280002,2.0
2420010280003,2.0
2420010280004,2.0
2420010280005,2.0
2420010280006,1.0
2420010280007,3.0
2420010280008,1.0
2420010280009,2.0
2420010280010,1.0
2420010280011,1.0
2420010280012,2.0
2420010280013,2.0
2420010280014,2.0
2420010280015,2.0
2420010280016,1.0
2420010280017,1.0
2420010280018,1.0
2420010280019,1.0
2420010280020,1.0
2420010280021,1.0
2420010280022,2.0
2420010280023,1.0
2420010280024,2.0
2420010280025,2.0
2420010280026,2.0
2420010280027,2.0
2420010280028,1.0
2420010280029,2.0
2420010280030,1.0
2420010280031,2.0
2420010280032,1.0
2420010280033,1.0
2420010280034,2.0
2420010280035,2.0
2420010280036,2.0
2420010280037,2.0
2420010280038,2.0
2420010280039,1.0
2420010280040,1.0
2420010280041,1.0
2420010280042,1.0
2420010280043,1.0
2420010280044,1.0
2420010280045,2.0
2420010280046,1.0
2420010280047,2.0
2420010280048,2.0
2420010280049,2.0
2420010280050,2.0
2420010280051,1.0
2420010280052,1.0
2420010280053,1.0
2420010280054,1.0
2420010280055,1.0
2420010280056,1.0
2420010280057,3.0
2420010280058,1.0
2420010280059,2.0
2420010280060,2.0
2420010280061,2.0
2420010280062,2.0
2420010280063,1.0
2420010280064,1.0
2420010280065,1.0
2420010280066,1.0
2420010280067,1.0
2420010280068,1.0
2420010280069,2.0
2420010280070,1.0
2420010280071,2.0
2420010280072,2.0
2420010280073,2.0
2420010280074,2.0
2420010280075,2.0
2420010280076,1.0
2420010280077,2.0
2420010280078,1.0
2420010280079,2.0
2420010280080,1.0
2420010280081,1.0
2420010280082,2.0
2420010280083,2.0
2420010280084,2.0
2420010280085,2.0
2420010280086,1.0
2420010280087,2.0
2420010280088,1.0
2420010280089,2.0
2420010280090,1.0
2420010280091,1.0
2420010280092,2.0
2420010280093,2.0
2420010280094,2.0
2420010280095,2.0
2420010280096,2.0
2420010280097,1.0
2420010280098,1.0
2420010280099,1.0
2420010280100,1.0
2420010280101,1.0
2420010280102,1.0
2420010280103,3.0
2420010280104,1.0
2420010280105,2.0
2420010280106,2.0
2420010280107,2.0
2420010280108,2.0
2420010280109,1.0
2420010280110,1.0
2420010280111,1.0
2420010280112,1.0
2420010280113,1.0
2420010280114,1.0
2420010280115,2.0
2420010280116,1.0
2420010280117,2.0
2420010280118,2.0
2420010280119,2.0
2420010280120,2.0
2420010280121,1.0
2420010280122,1.0
2420010280123,1.0
2420010280124,1.0
2420010280125,1.0
2420010280126,1.0
2420010280127,2.0
2420010280128,1.0
2420010280129,2.0
2420010280130,2.0
2420010280131,2.0
2420010280132,2.0
2420010280133,1.0
2420010280134,2.0
2420010280135,1.0
2420010280136,2.0
2420010280137,1.0
2420010280138,1.0
2420010280139,2.0
2420010280140,2.0
2420010280141,2.0
2420010280142,2.0
2420010280143,2.0
2420010280144,1.0
2420010280145,1.0
2420010280146,1.0
2420010280147,1.0
2420010280148,1.0
2420010280149,1.0
2420010280150,2.0
2420010280151,1.0
2420010280152,2.0
2420010280153,2.0
2420010280154,2.0
2420010280155,2.0
2420010280156,1.0
2420010280157,2.0
2420010280158,1.0
2420010280159,2.0
2420010280160,1.0
2420010280161,1.0
2420010280162,2.0
2420010280163,2.0
2420010280164,2.0
2420010280165,2.0
2420010280166,2.0
2420010280167,1.0
2420010280168,1.0
2420010280169,1.0
2420010280170,1.0
2420010280171,1.0
2420010280172,1.0
2420010280173,3.0
2420010280174,1.0
2420010280175,2.0
2420010280176,2.0
2420010280177,2.0
2420010280178,2.0
2420010280179,1.0
2420010280180,1.0
2420010280181,1.0
2420010280182,1.0
2420010280183,1.0
2420010280184,1.0
2420010280185,2.0
2420010280186,1.0
2420010300001,3.0
2420010300002,2.0
2420010300003,2.0
2420010300004,2.0
2420010300005,3.0
2420010300006,2.0
2420010300007,2.0
2420010300008,2.0
2420010300009,2.0
2420010300010,2.0
2420010300011,2.0
2420010300012,3.0
2420010300013,2.0
2420010300014,3.0
2420010300015,2.0
2420010300016,2.0
2420010300017,3.0
2420010300018,2.0
2420010300019,2.0
2420010300020,2.0
2420010300021,2.0
2420010300022,2.0
2420010300023,2.0
2420010300024,3.0
2420010300025,2.0
2420010300026,2.0
2420010300027,2.0
2420010300028,3.0
2420010300029,3.0
2420010300030,2.0
2420010300031,2.0
2420010300032,2.0
2420010300033,2.0
2420010300034,2.0
2420010300035,5.0
2420010300037,2.0
2420010300038,3.0
2420010300039,2.0
2420010300040,2.0
2420010320001,2.0
2420010320002,1.0
2420010320003,1.0
2420010320004,2.0
2420010320005,1.0
2420010320006,2.0
2420010320007,1.0
2420010320008,1.0
2420010320009,2.0
2420010320010,1.0
2420010320011,1.0
2420010320012,1.0
2420010320013,2.0
2420010320014,1.0
2420010320015,2.0
2420010320016,1.0
2420010320017,1.0
2420010320018,2.0
2420010320019,1.0
2420010320020,2.0
2420010320021,2.0
2420010320022,1.0
2420010320023,1.0
2420010320024,2.0
2420010320025,1.0
2420010320026,1.0
2420010320027,1.0
2420010320028,2.0
2420010320029,1.0
2420010320030,1.0
2420010320031,2.0
2420010320032,2.0
2420010320033,1.0
2420010320034,1.0
2420010320035,2.0
2420010320036,1.0
2420010320037,1.0
2420010320038,2.0
2420010320039,1.0
2420010320040,1.0
2420010320041,2.0
2420010320042,1.0
2420010320043,1.0
2420010320044,2.0
2420010320045,1.0
2420010320046,1.0
2420010320047,2.0
2420010320048,1.0
2420010320049,1.0
2420010320050,1.0
2420010320051,2.0
2420010320052,1.0
2420010320053,2.0
2420010320054,2.0
2420010320055,1.0
2420010320056,1.0
2420010320057,2.0
2420010320058,1.0
2420010320059,1.0
2420010320060,1.0
2420010320061,1.0
2420010320062,2.0
2420010320063,1.0
2420010320064,1.0
2420010320065,2.0
2420010320066,1.0
2420010320067,1.0
2420010320068,2.0
2420010320069,1.0
2420010320070,1.0
2420010320071,2.0
2420010320072,1.0
2420010320073,1.0
2420010320074,2.0
2420010320075,1.0
2420010320076,1.0
2420010320077,2.0
2420010320078,2.0
2420010320079,1.0
2420010320080,1.0
2420010320081,2.0
2420010320082,1.0
2420010320083,1.0
2420010320084,1.0
2420010320085,1.0
2420010320086,2.0
2420010320087,1.0
2420010320088,1.0
2420010320089,3.0
2420010320090,1.0
2420010320091,1.0
2420010320092,2.0
2420010320093,1.0
2420010320094,1.0
2420010320095,2.0
2420010320096,2.0
2420010320097,1.0
2420010320098,1.0
2420010320099,2.0
2420010320100,1.0
2420010320101,1.0
2420010320102,1.0
2420010320103,1.0
2420010320104,2.0
2420010320105,1.0
2420010320106,1.0
2420010320107,2.0
2420010320108,1.0
2420010320109,1.0
2420010320110,2.0
2420010320111,1.0
2420010320112,1.0
2420010320113,2.0
2420010320114,2.0
2420010320115,1.0
2420010320116,1.0
2420010320117,2.0
2420010320118,1.0
2420010320119,1.0
2420010320120,1.0
2420010320121,1.0
2420010320122,2.0
2420010320123,1.0
2420010320124,1.0
2420010320125,2.0
2420010320126,1.0
2420010320127,1.0
2420010320128,2.0
2420010320129,1.0
2420010320130,1.0
2420010320131,2.0
2420010320132,1.0
2420010320133,1.0
2420010320134,2.0
2420010320135,1.0
2420010320136,1.0
2420010320137,2.0
2420010320138,1.0
2420010320139,1.0
2420010320140,2.0
2420010320141,1.0
2420010320142,1.0
2420010320143,2.0
2420010320144,1.0
2420010320145,1.0
2420010320146,2.0
2420010320147,1.0
2420010320148,1.0
2420010320149,2.0
2420010320150,2.0
2420010320151,1.0
2420010320152,1.0
2420010320153,2.0
2420010320154,1.0
2420010320155,1.0
2420010320156,2.0
2420010320157,1.0
2420010320158,1.0
2420010320159,2.0
2420010320160,1.0
2420010320161,1.0
2420010420000,3.0
2420020040001,1.0
2420020040002,
2420020040003,
2420020040004,
2420020040005,
2420020040006,
2420020040007,
2420020040008,1.0
2420020040009,1.0
2420020040010,
2420020040011,
2420020040012,
2420020040013,
2420020040014,2.0
2420020040015,2.0
2420020040016,1.0
2420020040017,
2420020040018,1.0
2420020040019,1.0
2420020040020,2.0
2420020040021,1.0
2420020040022,2.0
2420020040023,2.0
2420020040024,
2420020040025,
2420020040026,
2420020040027,
2420020040028,
2420020040029,
2420020040030,1.0
2420020040031,
2420020040032,1.0
2420020040033,
2420020040034,
2420020040035,
2420020040036,
2420020040037,2.0
2420020050001,
2420020050002,1.0
2420020050003,1.0
2420020050004,
2420020050005,
2420020050006,
2420020050007,1.0
2420020050008,1.0
2420020050009,
2420020050010,
2420020050011,
2420020050012,1.0
2420020050013,1.0
2420020050014,
2420020050015,
2420020050016,
2420020050017,1.0
2420020050018,1.0
2420020050019,
2420020050020,
2420020070001,1.0
2420020070002,1.0
2420020070003,1.0
2420020070004,1.0
2420020070005,1.0
2420020070006,1.0
2420020070007,1.0
2420020070008,1.0
2420020070009,1.0
2420020070010,1.0
2420020070011,1.0
2420020070012,1.0
2420020070013,1.0
2420020070014,1.0
2420020070015,1.0
2420020070016,1.0
2420020070017,1.0
2420020070018,1.0
2420020070019,1.0
2420020070020,1.0
2420030010000,3.0
2420030020000,4.0
2420030030000,3.0
2420030040000,4.0
2420030060000,3.0
2420030070000,3.0
2420030080000,3.0
2420030090000,4.0
2420030100000,4.0
2420030110000,3.0
2420030120000,3.0
2420030130000,3.0
2420030140000,4.0
2420030150000,3.0
2420030160000,4.0
2420030170000,3.0
2420030180000,2.0
2420030190000,3.0
2420030200000,3.0
2420030210000,3.0
2420030220000,3.0
2420030230000,4.0
2420030240000,3.0
2420030250000,4.0
2420030260000,4.0
2420030270000,4.0
2420030280000,4.0
2420030290000,4.0
2420030300000,4.0
2420030310000,4.0
2420030320000,4.0
2420030330000,2.0
2420030340000,4.0
2420030350000,3.0
2420030360000,4.0
2420030370000,3.0
2420030390000,3.0
2420030400000,3.0
2420030420000,4.0
2420030430000,4.0
2420030440000,3.0
2420030450000,6.0
2420030480000,4.0
2420030490000,4.0
2420030500000,3.0
2420030510000,3.0
2420030520000,4.0
2420030530000,3.0
2420030540000,3.0
2420030550000,4.0
2420030560000,3.0
2420030570000,3.0
2420030580000,3.0
2420030590000,4.0
2420030600000,4.0
2420030610000,3.0
2420030620000,4.0
2420030630000,3.0
2420030640000,4.0
2420030650000,4.0
2420030660000,5.0
2420030670000,2.0
2420030680000,3.0
2420030690000,2.0
2420030700000,3.0
2420030710000,4.0
2420030720000,5.0
2420030730000,4.0
2420030750000,3.0
2420030760000,3.0
2420030770000,5.0
2420030770000,
2420030790000,3.0
2420030800000,3.0
2420030820000,3.0
2420030830000,3.0
2420030840000,4.0
2420030850000,4.0
2420030870000,4.0
2420030880000,4.0
2420030890000,4.0
2420030900000,4.0
2420030920000,3.0
2420030930000,4.0
2420030940000,3.0
2420030950000,5.0
2420030960000,3.0
2420030970000,4.0
2420030980000,3.0
2420030990000,3.0
2420031000000,2.0
2420031000000,
2420040020000,4.0
2420040050000,4.0
2420040060000,4.0
2420040070000,4.0
2420040080000,4.0
2420040090000,4.0
2420040160000,
2420040190000,3.0
2420040210001,2.0
2420040210002,2.0
2420040210003,2.0
2420040210004,1.0
2420040210005,2.0
2420040210006,2.0
2420040210007,2.0
2420040210008,2.0
2420040210009,2.0
2420040210010,1.0
2420040210011,2.0
2420040210012,2.0
2420040210013,2.0
2420040210014,2.0
2420040210015,1.0
2420040210016,1.0
2420040210017,1.0
2420040210018,2.0
2420040210019,1.0
2420040210020,2.0
2420040210021,2.0
2420040210022,2.0
2420040210023,2.0
2420040210024,1.0
2420040210025,2.0
2420040210026,2.0
2420040210027,1.0
2420040210028,1.0
2420040210029,2.0
2420040210030,1.0
2420040210031,2.0
2420040210032,2.0
2420040210033,1.0
2420040210034,1.0
2420040210035,1.0
2420040210036,2.0
2420040210037,1.0
2420040210038,2.0
2420040210039,2.0
2420040210040,2.0
2420040210041,2.0
2420040210042,1.0
2420040210043,2.0
2420040210044,2.0
2420040210045,1.0
2420040210046,1.0
2420040210047,2.0
2420040210048,1.0
2420040210049,2.0
2420040210050,2.0
2420040210051,1.0
2420040210052,1.0
2420040210053,1.0
2420040210054,2.0
2420040210055,1.0
2420040210056,2.0
2420040210057,2.0
2420040210058,2.0
2420040210059,2.0
2420040210060,1.0
2420040210061,2.0
2420040210062,2.0
2420040210063,1.0
2420040210064,1.0
2420040210065,2.0
2420040210066,1.0
2420040210067,2.0
2420040210068,2.0
2420040210069,1.0
2420040210070,1.0
2420040210071,1.0
2420040210072,2.0
2420040210073,1.0
2420040210074,2.0
2420040210075,2.0
2420040210076,2.0
2420040210077,2.0
2420040210078,2.0
2420040210079,2.0
2420040210080,1.0
2420040210081,1.0
2420040210082,2.0
2420040210083,1.0
2420040210084,2.0
2420040210085,2.0
2420040210086,1.0
2420040210087,1.0
2420040210088,1.0
2420040210089,2.0
2420040210090,1.0
2420040210091,2.0
2420040210092,1.0
2420040210093,1.0
2420040210094,2.0
2420040210095,1.0
2420040210096,2.0
2420040210097,2.0
2420040210098,1.0
2420040210099,1.0
2420040210100,1.0
2420040210101,2.0
2420040210102,1.0
2420040210103,2.0
2420040210104,1.0
2420040210105,1.0
2420040210106,2.0
2420040210107,1.0
2420040280000,3.0
2420040280001,4.0
2420040280002,3.0
2420040280003,3.0
2420040280004,4.0
2420040280005,3.0
2420040280006,3.0
2420040280007,3.0
2420040280008,3.0
2420040280009,4.0
2420040280010,3.0
2420040280011,3.0
2420040280012,3.0
2420040280013,3.0
2420040280014,4.0
2420040280015,3.0
2420040280016,3.0
2420040280017,3.0
2420040280018,3.0
2420040280019,3.0
2420040280020,3.0
2420040280021,3.0
2420040280022,3.0
2420040280023,3.0
2420040280024,3.0
2420040280025,4.0
2420040280026,3.0
2420040280027,4.0
2420040280028,3.0
2420040280029,3.0
2420040280030,3.0
2420040280031,3.0
2420040280032,3.0
2420040280033,4.0
2420040280034,3.0
2420040280035,3.0
2420040280036,3.0
2420040280037,3.0
2420040280038,3.0
2420040280039,4.0
2420040280040,3.0
2420040280041,3.0
2420040280042,3.0
2420040280043,3.0
2420040280044,3.0
2420040280045,3.0
2420040280046,3.0
2420040280047,3.0
2420040280048,3.0
2420040280049,3.0
2420040280050,3.0
2420040280051,3.0
2420040280052,3.0
2420040280053,3.0
2420040280054,3.0
2420040280055,3.0
2420040280056,3.0
2420040280057,3.0
2420040280058,3.0
2420040280059,3.0
2420040280060,3.0
2420040280061,2.0
2420040280062,3.0
2420040280063,3.0
2420040280064,3.0
2420040280065,3.0
2420040280066,2.0
2420040280067,3.0
2420040280068,3.0
2420040280069,3.0
2420040280070,3.0
2420040280071,2.0
2420040280072,3.0
2420040280073,3.0
2420040280074,3.0
2420040280075,3.0
2420040280076,3.0
2420040280077,2.0
2420040280078,3.0
2420040280079,3.0
2420040280080,3.0
2420040280081,3.0
2420040280082,2.0
2420040280083,3.0
2420040280084,3.0
2420040280085,2.0
2420040280086,3.0
2420040280087,3.0
2420040280088,2.0
2420040280089,3.0
2420040280090,2.0
2420040280091,3.0
2420040280092,2.0
2420040280093,3.0
2420040280094,3.0
2420040280095,2.0
2420040280096,3.0
2420040280097,2.0
2420040280098,3.0
2420040280099,3.0
2420040280100,2.0
2420040280101,3.0
2420040280102,2.0
2420040280103,3.0
2420040280104,3.0
2420040280105,3.0
2420040280106,2.0
2420040280107,3.0
2420040280108,2.0
2420040280109,3.0
2420040280110,3.0
2420040280111,2.0
2420040280112,3.0
2420040280113,2.0
2420040280114,3.0
2420040280115,3.0
2420040280116,2.0
2420040280117,3.0
2420040280118,3.0
2420040280119,3.0
2420040280120,3.0
2420040280121,3.0
2420040280122,3.0
2420040280123,3.0
2420040280124,3.0
2420040280125,3.0
2420040280126,3.0
2420040280127,3.0
2420040280128,3.0
2420040280129,3.0
2420040280130,3.0
2420040280131,3.0
2420040280132,3.0
2420040280133,3.0
2420040280134,3.0
2420040280135,3.0
2420040280136,3.0
2420040280137,3.0
2420040280138,3.0
2420040280139,3.0
2420040280140,3.0
2420040280141,3.0
2420040280142,3.0
2420040280143,3.0
2420040280144,3.0
2420040280145,3.0
2420040280146,3.0
2420040300000,7.0
2420040310000,4.0
2420040450000,4.0
2420040460000,5.0
2420040480001,2.0
2420040480002,2.0
2420040480003,1.0
2420040480004,1.0
2420040480005,2.0
2420040480006,2.0
2420040480007,2.0
2420040480008,2.0
2420040480009,1.0
2420040480010,1.0
2420040480011,2.0
2420040480012,2.0
2420040480013,1.0
2420040480014,1.0
2420040480015,1.0
2420040480016,1.0
2420040480017,1.0
2420040480018,1.0
2420040480019,1.0
2420040480020,1.0
2420040480021,2.0
2420040480022,1.0
2420040480023,1.0
2420040480024,1.0
2420040480025,1.0
2420040480026,1.0
2420040480027,1.0
2420040480028,1.0
2420040480029,1.0
2420040480030,2.0
2420040480031,2.0
2420040480032,2.0
2420040480033,1.0
2420040480034,1.0
2420040480035,2.0
2420040480036,2.0
2420040480037,2.0
2420040480038,2.0
2420040480039,1.0
2420040480040,1.0
2420040480041,2.0
2420040480042,2.0
2420040640000,4.0
2420050010000,4.0
2420050020000,5.0
2420050040000,4.0
2420050050000,3.0
2420050070000,4.0
2420050070000,1.0
2420050080000,5.0
2420050100000,3.0
2420050100000,1.0
2420050140000,3.0
2420050150000,5.0
2420050160000,7.0
2420050180000,5.0
2420050190000,4.0
2420050210000,4.0
2420050210000,2.0
2420050220000,4.0
2420050240000,3.0
2420050240000,2.0
2420050250000,7.0
2420050250000,
2420050260000,5.0
2420050270000,5.0
2420050290000,6.0
2420050300000,6.0
2420050300000,2.0
2420050310000,4.0
2420050340000,5.0
2420050350000,2.0
2420050400000,4.0
2420050450000,
2420050490000,
2420050550000,4.0
2420050560000,3.0
2420050580000,8.0
2420050590000,5.0
2420050590000,2.0
2420050600000,6.0
2420050600000,1.0
2420050610000,2.0
2420050610000,6.0
2420050630000,4.0
2420050630000,1.0
2420050650000,4.0
2420050650000,1.0
2420050660000,5.0
2420050670000,3.0
2420050960000,4.0
2420060010001,3.0
2420060010002,3.0
2420060010003,3.0
2420060010004,3.0
2420060010005,3.0
2420060010006,3.0
2420060010007,3.0
2420060010008,3.0
2420060010009,3.0
2420060010010,3.0
2420060010011,3.0
2420060010012,3.0
2420060010013,3.0
2420060010014,3.0
2420060010015,3.0
2420060010016,3.0
2420060010017,3.0
2420060010018,3.0
2420060010019,3.0
2420060010020,3.0
2420060010021,3.0
2420060010022,3.0
2420060010023,3.0
2420060010024,3.0
2420060010025,3.0
2420060010026,3.0
2420060010027,3.0
2420060010028,3.0
2420060010029,3.0
2420060010030,3.0
2420060010031,3.0
2420060010032,3.0
2420060010033,3.0
2420060010034,3.0
2420060010035,3.0
2420060010036,3.0
2420070010000,4.0
2420070030000,2.0
2420070040000,3.0
2420070050000,4.0
2420070060000,4.0
2420070090000,4.0
2420070100000,4.0
2420070110000,4.0
2420070120000,4.0
2420070130000,3.0
2420070140000,4.0
2420070150000,4.0
2420070160000,3.0
2420070180000,4.0
2420070190000,3.0
2420070200000,4.0
2420070210000,3.0
2420070220000,4.0
2420070230000,4.0
2420070250000,4.0
2420070260000,4.0
2420070270000,3.0
2420070280000,4.0
2420070290000,3.0
2420070300000,5.0
2420070310000,4.0
2420080020000,5.0
2420080030000,2.0
2420080060000,3.0
2420080090000,5.0
2420080100000,5.0
2420080130000,4.0
2420080150000,4.0
2420080160000,4.0
2420080160000,2.0
2420080200000,4.0
2420080210000,3.0
2420080240000,6.0
2420080240000,2.0
2420090030000,3.0
2420090040000,3.0
2420090090000,4.0
2420090100000,4.0
2420090100000,2.0
2420090110000,5.0
2420090110000,2.0
2420090130000,2.0
2420090140000,4.0
2420090170000,4.0
2420090180000,4.0
2420090180000,2.0
2420090190000,4.0
2420090190000,1.0
2420100010000,4.0
2420100020000,3.0
2420100030000,4.0
2420100050000,4.0
2420100060000,5.0
2420100070000,4.0
2420100180000,4.0
2420100190000,4.0
2420100200000,4.0
2420100210000,4.0
2420100230000,4.0
2420100240000,3.0
2420100260000,3.0
2420100270000,4.0
2420100280000,5.0
2420100290000,4.0
2420100300000,4.0
2420100310000,3.0
2420100330000,4.0
2420100340000,3.0
2420100380000,5.0
2420100440000,4.0
2420100450000,2.0
2420100460000,5.0
2420100500000,4.0
2430010170000,3.0
2430010170000,3.0
2430010170000,5.0
2430010330001,3.0
2430010330002,3.0
2430010330003,1.0
2430010330004,2.0
2430010330005,2.0
2430010330006,5.0
2430010330007,2.0
2430010330008,1.0
2430010330009,1.0
2430010330010,2.0
2430010330011,2.0
2430010330012,1.0
2430010330013,1.0
2430010330014,2.0
2430010330015,2.0
2430010330016,2.0
2430010330017,2.0
2430010330018,2.0
2430010330019,2.0
2430010330020,1.0
2430010330021,1.0
2430010330022,2.0
2430010330023,2.0
2430010330024,3.0
2430010330025,3.0
2430010330026,2.0
2430010330027,2.0
2430010330028,1.0
2430010330029,1.0
2430010330030,2.0
2430010330031,3.0
2430010330032,3.0
2430010330033,1.0
2430010330034,1.0
2430010330035,2.0
2430010330036,3.0
2430010330037,3.0
2430010330038,2.0
2430010330039,1.0
2430010330040,1.0
2430010330041,2.0
2430010330042,1.0
2430010330043,1.0
2430010330044,2.0
2430010330045,1.0
2430010330046,1.0
2430010330047,2.0
2430010330048,1.0
2430010330049,1.0
2430010330050,2.0
2430010330051,2.0
2430010330052,2.0
2430010330053,2.0
2430010330054,2.0
2430010330055,2.0
2430010330056,2.0
2430010330057,2.0
2430010330058,2.0
2430010330059,2.0
2430010330060,1.0
2430010330061,1.0
2430010330062,1.0
2430010330063,1.0
2430010330064,2.0
2430010330065,2.0
2430010330066,3.0
2430010330067,3.0
2430010330068,3.0
2430010330069,3.0
2430010330070,2.0
2430010330071,1.0
2430010330072,1.0
2430010330073,1.0
2430010330074,1.0
2430010330075,2.0
2430010330076,2.0
2430010330077,1.0
2430010330078,1.0
2430010330079,1.0
2430010330080,1.0
2430010330081,2.0
2430010330082,2.0
2430010330083,1.0
2430010330084,1.0
2430010330085,1.0
2430010330086,1.0
2430010330087,2.0
2430010330088,2.0
2430010330089,1.0
2430010330090,1.0
2430010330091,1.0
2430010330092,1.0
2430010330093,2.0
2430010330094,2.0
2430010330095,2.0
2430010330096,2.0
2430010330097,3.0
2430010330098,3.0
2430010330099,1.0
2430010330100,1.0
2430010330101,2.0
2430010330102,2.0
2430010330103,3.0
2430010330104,3.0
2430010330105,1.0
2430010330106,1.0
2430010330107,2.0
2430010330108,2.0
2430010330109,3.0
2430010330110,3.0
2430010330111,1.0
2430010330112,1.0
2430010330113,2.0
2430010330114,2.0
2430010330115,3.0
2430010330116,3.0
2430010330117,1.0
2430010330118,1.0
2430010330119,2.0
2430010330120,2.0
2430010330121,3.0
2430010330122,3.0
2430010330123,1.0
2430010330124,1.0
2430010330125,2.0
2430010330126,2.0
2430010330127,3.0
2430010330128,3.0
2430010330129,1.0
2430010330130,1.0
2430010330131,2.0
2430010330132,2.0
2430010330133,3.0
